HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.query,Input.page1_url,Input.page2_url,Input.page3_url,Input.page4_url,Input.page5_url,Input.page6_url,Input.page7_url,Input.page8_url,Answer.choice1,Answer.choice2,Answer.choice3,Answer.choice4,Answer.choose1reason,Answer.choose2reason,Answer.choose3reason,Approve,Reject
351S7I5UGA4YFFOO2V4CZHMH0LTNJX,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:55 PDT 2017,,,3KAKFY4PGWAX2K92SW4Z3M5VJZBI3T,AQ07VGUPLAGEU,Rejected,Fri Apr 07 22:00:17 PDT 2017,Fri Apr 07 22:00:25 PDT 2017,Mon Apr 10 22:00:25 PDT 2017,,Sat Apr 08 12:44:31 PDT 2017,(result 3) one of your selection is not about the specified query shown at the beginning of the survey,8,61% (65/107),61% (65/107),0% (0/0),happy birthday graphics,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ cvs.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ happy birthday graphics.html,Result 2,Result 3,Result 6,Result 8,{},{},|,,
351S7I5UGA4YFFOO2V4CZHMH0LTNJX,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:09 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:40:55 PDT 2017,,,3TYCR1GOTER0DEO1Y6WLZ322FYLLZO,A2LD0G04R6MNX7,Rejected,Sat Apr 08 03:42:21 PDT 2017,Sat Apr 08 03:45:41 PDT 2017,Tue Apr 11 03:45:41 PDT 2017,,Sat Apr 08 12:44:31 PDT 2017,(result 3) one of your selection is not about the specified query shown at the beginning of the survey,200,57% (29/51),57% (29/51),0% (0/0),happy birthday graphics,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ cvs.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ happy birthday graphics.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ happy birthday graphics.html,Result 2,Result 3,Result 5,Result 8,Most Relevant,Most Relevant,Most Relevant  |Most Relevant,,
356ZPKYPUIPODPV04AI7DT60D43YPY,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,34QN5IT0T1Z8WMYS0NAPOZDADRN80H,A311JUG8NMVCGU,Approved,Fri Apr 07 22:37:35 PDT 2017,Fri Apr 07 22:40:46 PDT 2017,Mon Apr 10 22:40:46 PDT 2017,Sat Apr 08 12:44:46 PDT 2017,,,191,100% (1/1),100% (1/1),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ wallpaper scenery.html,equally good,equally good,Result 5,Result 7,Both options are equally good,Both options are equally good,i find more quick and usefull the top on the left option!|right is not about quit smoking!,,
356ZPKYPUIPODPV04AI7DT60D43YPY,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3EA3QWIZ4K32117W7BAQLZ9TD4GTIP,A3LN4KALC95O1E,Rejected,Tue Apr 11 23:03:32 PDT 2017,Tue Apr 11 23:12:20 PDT 2017,Fri Apr 14 23:12:20 PDT 2017,,Thu Apr 13 08:49:33 PDT 2017,one of your selection is not about the specified query shown at the beginning of the survey,528,51% (140/277),51% (140/277),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ wallpaper scenery.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
356ZPKYPUIPODPV04AI7DT60D43YPY,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3KGTPGBS6ZTDQT8JIDF83FOE7HDU2J,A2YSSM96QE9A4T,Rejected,Sun Apr 09 01:03:52 PDT 2017,Sun Apr 09 01:10:44 PDT 2017,Wed Apr 12 01:10:44 PDT 2017,,Sun Apr 09 17:13:18 PDT 2017,one of your selection is not about the specified query,412,0% (0/1),0% (0/1),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ wallpaper scenery.html,None good,None good,None good,None good,no image,no image,no image|no image,,
356ZPKYPUIPODPV04AI7DT60D43YPY,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3KOPY89HMAATXVT8AEPZFNKVWG4J3E,ANY2LE5RIKTV8,Approved,Sun Apr 09 18:17:38 PDT 2017,Sun Apr 09 18:20:02 PDT 2017,Wed Apr 12 18:20:02 PDT 2017,Mon Apr 10 13:19:26 PDT 2017,,,144,100% (1/1),100% (1/1),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ wallpaper scenery.html,Result 1,Result 4,equally good,equally good,Video generate content is appealing to me,Tweets showing the content I am looking for is being talked about on social media is appealing.,Good.|Good,,
356ZPKYPUIPODPV04AI7DT60D43YPY,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3N8OEVH1FTYWKVDR9P1WBMZSQZBOOU,A174BCWX0VMM1B,Approved,Sat Apr 08 00:59:59 PDT 2017,Sat Apr 08 01:03:24 PDT 2017,Tue Apr 11 01:03:24 PDT 2017,Mon Apr 10 13:19:26 PDT 2017,Sat Apr 08 12:44:46 PDT 2017,,205,100% (1/1),100% (1/1),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ wallpaper scenery.html,equally good,Result 3,Result 5,equally good,{},{},|,,
356ZPKYPUIPODPV04AI7DT60D43YPY,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:25 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Fri Apr 28 08:49:34 PDT 2017,,,3RXCAC0YITX57Q9DEPZS9R0QKCV8GB,A1A40YZNRIIMRJ,Approved,Mon Apr 10 22:03:24 PDT 2017,Mon Apr 10 22:10:24 PDT 2017,Thu Apr 13 22:10:24 PDT 2017,Thu Apr 13 09:06:13 PDT 2017,,,420,100% (1/1),100% (1/1),0% (0/0),quit smoking,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ quit smoking.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ wallpaper scenery.html,Result 1,Result 3,Result 5,Result 7,I automatically gravitated towards the images which are easier to get an idea of the subject the reading.,"The repeatative images on the right indicate it is from a single persons perspective.  I would prefer multiple views on quitting then perhaps after I picked an expert, dive into their social media","The text on the right, doesn't tell me much plus the > symbol didn't get translated.|Right side is not even about how to quit smoking.",,
35A1YQPVFFOYUFYCGDNQTZ7VWL55IE,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:21 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:07 PDT 2017,,,3018Q3ZVOKYAF4B6RYDI4MKSC5ERAU,A1VB56P4H9X0AL,Approved,Sat Apr 08 11:07:18 PDT 2017,Sat Apr 08 11:11:13 PDT 2017,Tue Apr 11 11:11:13 PDT 2017,Mon Apr 10 13:19:20 PDT 2017,,,235,100% (4/4),100% (4/4),0% (0/0),warner brothers,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ warner brothers.html,Result 2,Result 4,Result 5,equally good,The right gives links for projects that Warner Bros is working on,The right mentions Warner Bros project Harry Potter and gives more information than left side,Left gives results for Warner Bros and the right talks about former president Obama|Both results give basically the same information,,
35A1YQPVFFOYUFYCGDNQTZ7VWL55IE,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:21 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:07 PDT 2017,,,31QNSG6A5T1MEXYCLMVY3ENXLBK78J,A3LN4KALC95O1E,Approved,Tue Apr 11 22:44:00 PDT 2017,Tue Apr 11 23:03:17 PDT 2017,Fri Apr 14 23:03:17 PDT 2017,Thu Apr 13 09:06:01 PDT 2017,Thu Apr 13 08:47:13 PDT 2017,,1157,51% (140/277),51% (140/277),0% (0/0),warner brothers,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ warner brothers.html,Result 1,Result 4,Result 5,Result 8,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD,THIS IS LOOKING GOOD|THIS IS LOOKING GOOD,,
35A1YQPVFFOYUFYCGDNQTZ7VWL55IE,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:21 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:07 PDT 2017,,,32Q90QCQ1UTRIDFNHJ67ZTO52T8EKB,A3HIO96PK1JA03,Rejected,Sun Apr 09 03:31:44 PDT 2017,Sun Apr 09 03:35:52 PDT 2017,Wed Apr 12 03:35:52 PDT 2017,,Mon Apr 10 13:19:20 PDT 2017,(result 6) one of your selection is not about the specified query shown at the beginning of the survey,248,0% (0/1),0% (0/1),0% (0/0),warner brothers,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ warner brothers.html,Result 2,Result 3,Result 6,Result 8,it looks more details,comes with movie images,looks more appropriate |contains movies,,
35A1YQPVFFOYUFYCGDNQTZ7VWL55IE,36BILMLQB8DJCI2C38J71F64SYKVAM,choose search result you perfer,choose the page you perfer,"information retrieval,IT,computer,search engine,search,engine",$0.03 ,Fri Apr 07 12:39:21 PDT 2017,7,BatchId:2757313;OriginalHitTemplateId:926158629;,3600,259200,Tue Apr 18 06:41:07 PDT 2017,,,3MTMREQS4XQFN0SSQSNORLS94WNAWY,A3ONHNCE473E9V,Approved,Sat Apr 15 17:39:57 PDT 2017,Sat Apr 15 17:41:46 PDT 2017,Tue Apr 18 17:41:46 PDT 2017,Sun Apr 16 15:22:09 PDT 2017,,,109,100% (4/4),100% (4/4),0% (0/0),warner brothers,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/RelevanceVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/CohensionAndRelevanceVersion/University of Twente - Search_ obama update.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/NoChangeVersion/University of Twente - Search_ warner brothers.html,http://www.cs.nott.ac.uk/~pszkz/composite/EvaluationPage/DiversityVersion/University of Twente - Search_ warner brothers.html,Result 1,Result 3,Result 5,Result 7,Left result displays information about the topic. Right result is off-topic.,Left result displays information about the topic. Right result is off-topic.,Left result displays information about the topic. Right result is off-topic.|The right result did not have full query searched.,,
